0.1,1,0.228125
0.1,2,0.22593749999999999
0.1,3,0.22687499999999997
0.1,4,0.22765625000000003
0.1,5,0.2125
0.1,6,0.2082291666666667
0.1,7,0.2513392857142857
0.1,8,0.21898437499999995
0.1,9,0.21138888888888893
0.1,10,0.2300625
0.1,11,0.22443181818181818
0.1,12,0.22854166666666667
0.1,13,0.2158173076923077
0.1,14,0.2284375
0.1,15,0.21333333333333332
0.1,16,0.1980078125
0.1,17,0.21371323529411768
0.1,18,0.2052083333333333
0.1,19,0.23631578947368423
0.1,20,0.21396874999999999
0.1,21,0.20580357142857145
0.1,22,0.21607954545454547
0.1,23,0.236875
0.1,24,0.2211979166666667
0.1,25,0.21899999999999997
0.1,26,0.20569711538461538
0.1,27,0.23523148148148149
0.1,28,0.2111830357142857
0.1,29,0.21040948275862068
0.1,30,0.21091666666666667
0.1,31,0.2120564516129032
0.1,32,0.21279296875
0.1,33,0.2207575757575758
0.1,34,0.22599264705882355
0.1,35,0.21175
0.1,36,0.2140451388888889
0.1,37,0.21395270270270272
0.1,38,0.20379934210526315
0.1,39,0.21233974358974358
0.1,40,0.21510937500000002
0.1,41,0.20359756097560977
0.1,42,0.21873511904761903
0.1,43,0.21776162790697673
0.1,44,0.21693181818181817
0.1,45,0.20784722222222218
0.1,46,0.22874999999999998
0.1,47,0.21489361702127655
0.1,48,0.20643229166666668
0.1,49,0.2221045918367347
0.1,50,0.24427500000000002
0.2,1,0.2
0.2,2,0.2009375
0.2,3,0.1934375
0.2,4,0.18992187500000002
0.2,5,0.19931249999999998
0.2,6,0.19098958333333335
0.2,7,0.1949107142857143
0.2,8,0.20011718750000002
0.2,9,0.17826388888888892
0.2,10,0.19215624999999997
0.2,11,0.18625
0.2,12,0.18575520833333337
0.2,13,0.19586538461538466
0.2,14,0.18245535714285713
0.2,15,0.19102083333333333
0.2,16,0.196875
0.2,17,0.19376838235294117
0.2,18,0.19256944444444443
0.2,19,0.19662828947368421
0.2,20,0.18735937500000002
0.2,21,0.17839285714285713
0.2,22,0.20294034090909088
0.2,23,0.1925543478260869
0.2,24,0.18920572916666667
0.2,25,0.198825
0.2,26,0.18955528846153843
0.2,27,0.19115740740740744
0.2,28,0.19512276785714283
0.2,29,0.1954741379310345
0.2,30,0.1905833333333333
0.2,31,0.19119959677419354
0.2,32,0.18669921875
0.2,33,0.19517992424242428
0.2,34,0.1871966911764706
0.2,35,0.19304464285714285
0.2,36,0.19352430555555555
0.2,37,0.18766047297297297
0.2,38,0.1840871710526316
0.2,39,0.1908092948717949
0.2,40,0.19429687499999998
0.2,41,0.18717225609756097
0.2,42,0.18350446428571426
0.2,43,0.18664244186046516
0.2,44,0.18807528409090912
0.2,45,0.19732638888888887
0.2,46,0.19506114130434782
0.2,47,0.1872340425531915
0.2,48,0.17507812499999997
0.2,49,0.17906249999999999
0.2,50,0.19240624999999997
0.30000000000000004,1,0.17687500000000003
0.30000000000000004,2,0.18156250000000002
0.30000000000000004,3,0.1738888888888889
0.30000000000000004,4,0.18203125
0.30000000000000004,5,0.17304166666666668
0.30000000000000004,6,0.16843749999999993
0.30000000000000004,7,0.16160714285714287
0.30000000000000004,8,0.16325520833333335
0.30000000000000004,9,0.1555324074074074
0.30000000000000004,10,0.1611041666666667
0.30000000000000004,11,0.1652651515151515
0.30000000000000004,12,0.1593576388888889
0.30000000000000004,13,0.16681089743589744
0.30000000000000004,14,0.16851190476190478
0.30000000000000004,15,0.16758333333333336
0.30000000000000004,16,0.17173177083333332
0.30000000000000004,17,0.1578921568627451
0.30000000000000004,18,0.1613541666666667
0.30000000000000004,19,0.16349780701754385
0.30000000000000004,20,0.15878125000000004
0.30000000000000004,21,0.16519841269841273
0.30000000000000004,22,0.16348484848484846
0.30000000000000004,23,0.1592481884057971
0.30000000000000004,24,0.15170138888888887
0.30000000000000004,25,0.16295833333333332
0.30000000000000004,26,0.15477564102564104
0.30000000000000004,27,0.16091820987654323
0.30000000000000004,28,0.16468750000000001
0.30000000000000004,29,0.1606537356321839
0.30000000000000004,30,0.1693472222222222
0.30000000000000004,31,0.16249327956989246
0.30000000000000004,32,0.15464843749999999
0.30000000000000004,33,0.15090909090909094
0.30000000000000004,34,0.15624999999999997
0.30000000000000004,35,0.15786309523809522
0.30000000000000004,36,0.16447337962962963
0.30000000000000004,37,0.16521396396396393
0.30000000000000004,38,0.1569078947368421
0.30000000000000004,39,0.15764957264957263
0.30000000000000004,40,0.16058333333333336
0.30000000000000004,41,0.1642581300813008
0.30000000000000004,42,0.1517906746031746
0.30000000000000004,43,0.1546996124031008
0.30000000000000004,44,0.16000473484848488
0.30000000000000004,45,0.14830555555555558
0.30000000000000004,46,0.16057971014492756
0.30000000000000004,47,0.15244680851063827
0.30000000000000004,48,0.15716145833333334
0.30000000000000004,49,0.16304421768707483
0.30000000000000004,50,0.16344583333333337
0.4,1,0.15109375000000003
0.4,2,0.1509375
0.4,3,0.14458333333333334
0.4,4,0.14078125
0.4,5,0.13415624999999998
0.4,6,0.13768229166666665
0.4,7,0.13899553571428572
0.4,8,0.132890625
0.4,9,0.13166666666666668
0.4,10,0.137015625
0.4,11,0.13454545454545455
0.4,12,0.13700520833333332
0.4,13,0.13436298076923078
0.4,14,0.12289062499999999
0.4,15,0.13135416666666666
0.4,16,0.13521484374999998
0.4,17,0.13260110294117647
0.4,18,0.12888020833333333
0.4,19,0.1301891447368421
0.4,20,0.1355234375
0.4,21,0.13511160714285714
0.4,22,0.1399005681818182
0.4,23,0.13405570652173912
0.4,24,0.13914713541666668
0.4,25,0.13698125
0.4,26,0.13082932692307692
0.4,27,0.1274826388888889
0.4,28,0.13115513392857145
0.4,29,0.12968749999999998
0.4,30,0.12908333333333333
0.4,31,0.13140624999999997
0.4,32,0.1283447265625
0.4,33,0.13110795454545454
0.4,34,0.13572610294117649
0.4,35,0.1380714285714286
0.4,36,0.1283723958333333
0.4,37,0.13562077702702702
0.4,38,0.12903371710526315
0.4,39,0.1269110576923077
0.4,40,0.12608593750000002
0.4,41,0.127671493902439
0.4,42,0.13249627976190478
0.4,43,0.12936409883720928
0.4,44,0.13050426136363635
0.4,45,0.13777777777777778
0.4,46,0.13099524456521738
0.4,47,0.12809507978723406
0.4,48,0.13017252604166665
0.4,49,0.12681122448979593
0.4,50,0.131
0.5,1,0.12275
0.5,2,0.12343749999999998
0.5,3,0.11708333333333333
0.5,4,0.1171875
0.5,5,0.11452499999999999
0.5,6,0.108875
0.5,7,0.11094642857142858
0.5,8,0.11464062500000001
0.5,9,0.10463888888888885
0.5,10,0.1103625
0.5,11,0.10611363636363635
0.5,12,0.10782291666666667
0.5,13,0.11556730769230769
0.5,14,0.10774107142857144
0.5,15,0.10943333333333333
0.5,16,0.10611718750000002
0.5,17,0.10893382352941178
0.5,18,0.107875
0.5,19,0.10373026315789474
0.5,20,0.10883125
0.5,21,0.10791071428571428
0.5,22,0.10314204545454544
0.5,23,0.10358695652173915
0.5,24,0.10692708333333333
0.5,25,0.10191499999999999
0.5,26,0.10540384615384614
0.5,27,0.1069675925925926
0.5,28,0.10233928571428572
0.5,29,0.10300862068965519
0.5,30,0.103
0.5,31,0.10317741935483869
0.5,32,0.10679296875
0.5,33,0.10118181818181818
0.5,34,0.10448897058823531
0.5,35,0.10341071428571429
0.5,36,0.1059201388888889
0.5,37,0.09943918918918918
0.5,38,0.10428289473684212
0.5,39,0.10413141025641025
0.5,40,0.10245
0.5,41,0.10528048780487806
0.5,42,0.1053422619047619
0.5,43,0.1020232558139535
0.5,44,0.10439488636363636
0.5,45,0.10627777777777779
0.5,46,0.10241847826086956
0.5,47,0.10114893617021277
0.5,48,0.10845572916666668
0.5,49,0.10652295918367348
0.5,50,0.10201500000000001
0.6,1,0.10354166666666667
0.6,2,0.09442708333333334
0.6,3,0.09336805555555555
0.6,4,0.08953124999999999
0.6,5,0.08727083333333333
0.6,6,0.09168402777777779
0.6,7,0.08677083333333332
0.6,8,0.08669270833333333
0.6,9,0.08388888888888889
0.6,10,0.0811875
0.6,11,0.08155303030303031
0.6,12,0.08209201388888886
0.6,13,0.08601762820512822
0.6,14,0.08218005952380954
0.6,15,0.07797222222222223
0.6,16,0.08513671874999998
0.6,17,0.08273897058823529
0.6,18,0.08148148148148147
0.6,19,0.08374451754385966
0.6,20,0.08254166666666667
0.6,21,0.08083829365079366
0.6,22,0.0818939393939394
0.6,23,0.08103260869565218
0.6,24,0.08075086805555556
0.6,25,0.08060416666666664
0.6,26,0.08312900641025642
0.6,27,0.07813271604938271
0.6,28,0.08184151785714286
0.6,29,0.08228807471264368
0.6,30,0.0800625
0.6,31,0.07997311827956989
0.6,32,0.08432291666666666
0.6,33,0.08207070707070707
0.6,34,0.07602941176470589
0.6,35,0.07757440476190476
0.6,36,0.08105902777777778
0.6,37,0.07826013513513513
0.6,38,0.0809265350877193
0.6,39,0.0808974358974359
0.6,40,0.07996354166666667
0.6,41,0.07967479674796747
0.6,42,0.0766344246031746
0.6,43,0.07945736434108527
0.6,44,0.08184422348484849
0.6,45,0.08215277777777777
0.6,46,0.08082880434782608
0.6,47,0.07929964539007094
0.6,48,0.07764105902777779
0.6,49,0.07922193877551022
0.6,50,0.0794
0.7000000000000001,1,0.0749107142857143
0.7000000000000001,2,0.0720982142857143
0.7000000000000001,3,0.06508928571428572
0.7000000000000001,4,0.06691964285714284
0.7000000000000001,5,0.062196428571428576
0.7000000000000001,6,0.06311011904761905
0.7000000000000001,7,0.06341836734693877
0.7000000000000001,8,0.06265624999999998
0.7000000000000001,9,0.05847222222222223
0.7000000000000001,10,0.059008928571428566
0.7000000000000001,11,0.060860389610389615
0.7000000000000001,12,0.060208333333333336
0.7000000000000001,13,0.06076923076923076
0.7000000000000001,14,0.06228954081632654
0.7000000000000001,15,0.06100595238095238
0.7000000000000001,16,0.059252232142857145
0.7000000000000001,17,0.05780462184873951
0.7000000000000001,18,0.05896329365079364
0.7000000000000001,19,0.059736842105263144
0.7000000000000001,20,0.059575892857142855
0.7000000000000001,21,0.05568877551020409
0.7000000000000001,22,0.058015422077922076
0.7000000000000001,23,0.05788043478260871
0.7000000000000001,24,0.058482142857142864
0.7000000000000001,25,0.059971428571428564
0.7000000000000001,26,0.056919642857142856
0.7000000000000001,27,0.05958994708994708
0.7000000000000001,28,0.0577264030612245
0.7000000000000001,29,0.058725369458128084
0.7000000000000001,30,0.057604166666666665
0.7000000000000001,31,0.05684331797235024
0.7000000000000001,32,0.06001674107142857
0.7000000000000001,33,0.057113095238095234
0.7000000000000001,34,0.05658350840336135
0.7000000000000001,35,0.05748214285714285
0.7000000000000001,36,0.05861359126984126
0.7000000000000001,37,0.056761583011583
0.7000000000000001,38,0.05676691729323309
0.7000000000000001,39,0.054974816849816845
0.7000000000000001,40,0.058435267857142856
0.7000000000000001,41,0.05755662020905924
0.7000000000000001,42,0.05840348639455783
0.7000000000000001,43,0.060078903654485045
0.7000000000000001,44,0.05575081168831168
0.7000000000000001,45,0.056880952380952386
0.7000000000000001,46,0.05801242236024845
0.7000000000000001,47,0.05935980243161096
0.7000000000000001,48,0.05736235119047619
0.7000000000000001,49,0.05629008746355685
0.7000000000000001,50,0.058499999999999996
0.8,1,0.051171875
0.8,2,0.04656249999999999
0.8,3,0.04307291666666666
0.8,4,0.04181640625
0.8,5,0.041046875
