 MCS, m
     1145600 ,   1.00000000    
     1145700 ,   1.00000000    
     1145800 ,   1.00000000    
     1145900 ,   1.00000000    
     1146000 ,   1.00000000    
     1146100 ,   1.00000000    
     1146200 ,   1.00000000    
     1146300 ,   1.00000000    
     1146400 ,  0.959999979    
     1146500 ,  0.980000019    
     1146600 ,   1.00000000    
     1146700 ,  0.980000019    
     1146800 ,  0.980000019    
     1146900 ,  0.959999979    
     1147000 ,  0.959999979    
     1147100 ,   1.00000000    
     1147200 ,  0.959999979    
     1147300 ,   1.00000000    
     1147400 ,   1.00000000    
     1147500 ,  0.759999990    
     1147600 ,   1.00000000    
     1147700 ,   1.00000000    
     1147800 ,  0.920000017    
     1147900 ,  0.980000019    
     1148000 ,   1.00000000    
     1148100 ,  0.980000019    
     1148200 ,  0.959999979    
     1148300 ,   1.00000000    
     1148400 ,  0.959999979    
     1148500 ,   1.00000000    
     1148600 ,   1.00000000    
     1148700 ,  0.980000019    
     1148800 ,  0.959999979    
     1148900 ,  0.980000019    
     1149000 ,  0.980000019    
     1149100 ,   1.00000000    
     1149200 ,  0.959999979    
     1149300 ,  0.980000019    
     1149400 ,  0.980000019    
     1149500 ,  0.959999979    
     1149600 ,  0.939999998    
     1149700 ,  0.980000019    
     1149800 ,  0.959999979    
     1149900 ,  0.980000019    
     1150000 ,  0.980000019    
     1150100 ,  0.959999979    
     1150200 ,  0.980000019    
     1150300 ,  0.959999979    
     1150400 ,  0.939999998    
     1150500 ,   1.00000000    
     1150600 ,   1.00000000    
     1150700 ,  0.980000019    
     1150800 ,  0.939999998    
     1150900 ,   1.00000000    
     1151000 ,  0.939999998    
     1151100 ,  0.939999998    
     1151200 ,  0.980000019    
     1151300 ,  0.980000019    
     1151400 ,  0.959999979    
     1151500 ,  0.759999990    
     1151600 ,  0.959999979    
     1151700 ,  0.980000019    
     1151800 ,  0.980000019    
     1151900 ,  0.959999979    
     1152000 ,  0.939999998    
     1152100 ,  0.980000019    
     1152200 ,  0.959999979    
     1152300 ,  0.839999974    
     1152400 ,   1.00000000    
     1152500 ,   1.00000000    
     1152600 ,  0.980000019    
     1152700 ,  0.959999979    
     1152800 ,   1.00000000    
     1152900 ,  0.980000019    
     1153000 ,  0.920000017    
     1153100 ,  0.920000017    
     1153200 ,  0.939999998    
     1153300 ,  0.939999998    
     1153400 ,  0.839999974    
     1153500 ,  0.959999979    
     1153600 ,   1.00000000    
     1153700 ,   1.00000000    
     1153800 ,  0.959999979    
     1153900 ,  0.839999974    
     1154000 ,   1.00000000    
     1154100 ,  0.939999998    
     1154200 ,  0.980000019    
     1154300 ,  0.980000019    
     1154400 ,  0.959999979    
     1154500 ,  0.899999976    
     1154600 ,  0.939999998    
     1154700 ,   1.00000000    
     1154800 ,  0.980000019    
     1154900 ,  0.980000019    
     1155000 ,  0.939999998    
     1155100 ,  0.980000019    
     1155200 ,  0.980000019    
     1155300 ,   1.00000000    
     1155400 ,  0.959999979    
     1155500 ,  0.920000017    
     1155600 ,  0.899999976    
     1155700 ,   1.00000000    
     1155800 ,  0.980000019    
     1155900 ,  0.899999976    
     1156000 ,  0.959999979    
     1156100 ,  0.980000019    
     1156200 ,  0.980000019    
     1156300 ,  0.980000019    
     1156400 ,  0.959999979    
     1156500 ,  0.939999998    
     1156600 ,   1.00000000    
     1156700 ,   1.00000000    
     1156800 ,  0.980000019    
     1156900 ,  0.959999979    
     1157000 ,   1.00000000    
     1157100 ,  0.959999979    
     1157200 ,  0.899999976    
     1157300 ,  0.980000019    
     1157400 ,  0.879999995    
     1157500 ,  0.939999998    
     1157600 ,   1.00000000    
     1157700 ,  0.959999979    
     1157800 ,  0.939999998    
     1157900 ,  0.980000019    
     1158000 ,   1.00000000    
     1158100 ,   1.00000000    
     1158200 ,  0.879999995    
     1158300 ,  0.980000019    
     1158400 ,  0.959999979    
     1158500 ,  0.879999995    
     1158600 ,  0.980000019    
     1158700 ,   1.00000000    
     1158800 ,  0.959999979    
     1158900 ,  0.980000019    
     1159000 ,  0.980000019    
     1159100 ,   1.00000000    
     1159200 ,   1.00000000    
     1159300 ,  0.980000019    
     1159400 ,  0.980000019    
     1159500 ,  0.920000017    
     1159600 ,   1.00000000    
     1159700 ,   1.00000000    
     1159800 ,  0.959999979    
     1159900 ,   1.00000000    
     1160000 ,  0.959999979    
     1160100 ,   1.00000000    
     1160200 ,  0.959999979    
     1160300 ,  0.980000019    
     1160400 ,   1.00000000    
     1160500 ,  0.980000019    
     1160600 ,  0.980000019    
     1160700 ,  0.959999979    
     1160800 ,   1.00000000    
     1160900 ,   1.00000000    
     1161000 ,  0.959999979    
     1161100 ,   1.00000000    
     1161200 ,  0.899999976    
     1161300 ,  0.980000019    
     1161400 ,  0.959999979    
     1161500 ,  0.980000019    
     1161600 ,   1.00000000    
     1161700 ,  0.980000019    
     1161800 ,  0.980000019    
     1161900 ,  0.980000019    
     1162000 ,  0.980000019    
     1162100 ,  0.980000019    
     1162200 ,  0.980000019    
     1162300 ,  0.939999998    
     1162400 ,  0.980000019    
     1162500 ,  0.939999998    
     1162600 ,   1.00000000    
     1162700 ,  0.980000019    
     1162800 ,  0.980000019    
     1162900 ,   1.00000000    
     1163000 ,  0.959999979    
     1163100 ,   1.00000000    
     1163200 ,  0.959999979    
     1163300 ,  0.980000019    
     1163400 ,  0.959999979    
     1163500 ,  0.980000019    
     1163600 ,  0.959999979    
     1163700 ,  0.939999998    
     1163800 ,  0.860000014    
     1163900 ,  0.980000019    
     1164000 ,  0.980000019    
     1164100 ,   1.00000000    
     1164200 ,   1.00000000    
     1164300 ,   1.00000000    
     1164400 ,   1.00000000    
     1164500 ,  0.959999979    
     1164600 ,  0.939999998    
     1164700 ,  0.959999979    
     1164800 ,   1.00000000    
     1164900 ,  0.939999998    
     1165000 ,  0.939999998    
     1165100 ,  0.959999979    
     1165200 ,  0.920000017    
     1165300 ,  0.920000017    
     1165400 ,   1.00000000    
     1165500 ,  0.879999995    
     1165600 ,   1.00000000    
     1165700 ,  0.959999979    
     1165800 ,   1.00000000    
     1165900 ,  0.939999998    
     1166000 ,  0.980000019    
     1166100 ,  0.980000019    
     1166200 ,  0.879999995    
     1166300 ,  0.939999998    
     1166400 ,  0.959999979    
     1166500 ,  0.899999976    
     1166600 ,   1.00000000    
     1166700 ,  0.980000019    
     1166800 ,   1.00000000    
     1166900 ,   1.00000000    
     1167000 ,  0.980000019    
     1167100 ,  0.959999979    
     1167200 ,  0.920000017    
     1167300 ,  0.959999979    
     1167400 ,  0.980000019    
     1167500 ,   1.00000000    
     1167600 ,  0.959999979    
     1167700 ,  0.980000019    
     1167800 ,  0.959999979    
     1167900 ,  0.959999979    
     1168000 ,  0.959999979    
     1168100 ,  0.939999998    
     1168200 ,  0.959999979    
     1168300 ,   1.00000000    
     1168400 ,  0.939999998    
     1168500 ,  0.980000019    
     1168600 ,   1.00000000    
     1168700 ,  0.959999979    
     1168800 ,  0.939999998    
     1168900 ,  0.620000005    
     1169000 ,  0.939999998    
     1169100 ,  0.959999979    
     1169200 ,  0.959999979    
     1169300 ,   1.00000000    
     1169400 ,  0.980000019    
     1169500 ,  0.939999998    
     1169600 ,  0.980000019    
     1169700 ,  0.980000019    
     1169800 ,   1.00000000    
     1169900 ,  0.860000014    
     1170000 ,  0.939999998    
     1170100 ,  0.819999993    
     1170200 ,  0.980000019    
     1170300 ,  0.980000019    
     1170400 ,  0.980000019    
     1170500 ,   1.00000000    
     1170600 ,   1.00000000    
     1170700 ,   1.00000000    
     1170800 ,  0.920000017    
     1170900 ,  0.959999979    
     1171000 ,  0.939999998    
     1171100 ,   1.00000000    
     1171200 ,   1.00000000    
     1171300 ,   1.00000000    
     1171400 ,   1.00000000    
     1171500 ,   1.00000000    
     1171600 ,   1.00000000    
     1171700 ,  0.959999979    
     1171800 ,   1.00000000    
     1171900 ,   1.00000000    
     1172000 ,  0.899999976    
     1172100 ,   1.00000000    
     1172200 ,   1.00000000    
     1172300 ,  0.959999979    
     1172400 ,   1.00000000    
     1172500 ,  0.959999979    
     1172600 ,  0.980000019    
     1172700 ,  0.939999998    
     1172800 ,  0.980000019    
     1172900 ,   1.00000000    
     1173000 ,  0.980000019    
     1173100 ,  0.980000019    
     1173200 ,  0.920000017    
     1173300 ,   1.00000000    
     1173400 ,   1.00000000    
     1173500 ,  0.959999979    
     1173600 ,  0.920000017    
     1173700 ,  0.980000019    
     1173800 ,  0.959999979    
     1173900 ,   1.00000000    
     1174000 ,   1.00000000    
     1174100 ,   1.00000000    
     1174200 ,  0.959999979    
     1174300 ,  0.959999979    
     1174400 ,  0.980000019    
     1174500 ,  0.939999998    
     1174600 ,   1.00000000    
     1174700 ,  0.920000017    
     1174800 ,  0.959999979    
     1174900 ,  0.980000019    
     1175000 ,  0.939999998    
     1175100 ,   1.00000000    
     1175200 ,   1.00000000    
     1175300 ,  0.959999979    
     1175400 ,  0.959999979    
     1175500 ,  0.980000019    
     1175600 ,  0.980000019    
     1175700 ,   1.00000000    
     1175800 ,   1.00000000    
     1175900 ,  0.959999979    
     1176000 ,  0.959999979    
     1176100 ,  0.980000019    
     1176200 ,  0.959999979    
     1176300 ,   1.00000000    
     1176400 ,  0.980000019    
     1176500 ,  0.980000019    
     1176600 ,   1.00000000    
     1176700 ,  0.980000019    
     1176800 ,   1.00000000    
     1176900 ,   1.00000000    
     1177000 ,  0.959999979    
     1177100 ,  0.959999979    
     1177200 ,   1.00000000    
     1177300 ,   1.00000000    
     1177400 ,  0.980000019    
     1177500 ,  0.939999998    
     1177600 ,  0.980000019    
     1177700 ,  0.980000019    
     1177800 ,   1.00000000    
     1177900 ,  0.920000017    
     1178000 ,  0.980000019    
     1178100 ,  0.980000019    
     1178200 ,  0.959999979    
     1178300 ,  0.899999976    
     1178400 ,  0.980000019    
     1178500 ,  0.819999993    
     1178600 ,  0.980000019    
     1178700 ,   1.00000000    
     1178800 ,  0.939999998    
     1178900 ,  0.939999998    
     1179000 ,  0.980000019    
     1179100 ,  0.839999974    
     1179200 ,  0.980000019    
     1179300 ,   1.00000000    
     1179400 ,  0.980000019    
     1179500 ,  0.939999998    
     1179600 ,  0.959999979    
     1179700 ,  0.980000019    
     1179800 ,  0.980000019    
     1179900 ,  0.980000019    
     1180000 ,   1.00000000    
     1180100 ,  0.980000019    
     1180200 ,  0.959999979    
     1180300 ,  0.980000019    
     1180400 ,   1.00000000    
     1180500 ,  0.959999979    
     1180600 ,  0.980000019    
     1180700 ,   1.00000000    
     1180800 ,  0.939999998    
     1180900 ,   1.00000000    
     1181000 ,  0.939999998    
     1181100 ,   1.00000000    
     1181200 ,  0.980000019    
     1181300 ,  0.959999979    
     1181400 ,  0.980000019    
     1181500 ,  0.959999979    
     1181600 ,  0.959999979    
     1181700 ,  0.939999998    
     1181800 ,  0.920000017    
     1181900 ,  0.959999979    
     1182000 ,   1.00000000    
     1182100 ,  0.959999979    
     1182200 ,  0.980000019    
     1182300 ,  0.920000017    
     1182400 ,   1.00000000    
     1182500 ,  0.959999979    
     1182600 ,  0.980000019    
     1182700 ,  0.980000019    
     1182800 ,  0.980000019    
     1182900 ,  0.980000019    
     1183000 ,   1.00000000    
     1183100 ,  0.959999979    
     1183200 ,  0.959999979    
     1183300 ,  0.980000019    
     1183400 ,  0.980000019    
     1183500 ,   1.00000000    
     1183600 ,   1.00000000    
     1183700 ,  0.980000019    
     1183800 ,  0.939999998    
     1183900 ,  0.939999998    
     1184000 ,   1.00000000    
     1184100 ,  0.980000019    
     1184200 ,  0.920000017    
     1184300 ,  0.980000019    
     1184400 ,  0.959999979    
     1184500 ,  0.920000017    
     1184600 ,   1.00000000    
     1184700 ,  0.980000019    
     1184800 ,  0.980000019    
     1184900 ,  0.980000019    
     1185000 ,   1.00000000    
     1185100 ,   1.00000000    
     1185200 ,   1.00000000    
     1185300 ,   1.00000000    
     1185400 ,  0.939999998    
     1185500 ,   1.00000000    
     1185600 ,  0.980000019    
     1185700 ,  0.920000017    
     1185800 ,  0.899999976    
     1185900 ,  0.959999979    
     1186000 ,  0.959999979    
     1186100 ,  0.959999979    
     1186200 ,  0.980000019    
     1186300 ,  0.959999979    
     1186400 ,  0.939999998    
     1186500 ,  0.920000017    
     1186600 ,   1.00000000    
     1186700 ,  0.939999998    
     1186800 ,  0.939999998    
     1186900 ,  0.920000017    
     1187000 ,   1.00000000    
     1187100 ,   1.00000000    
     1187200 ,   1.00000000    
     1187300 ,  0.980000019    
     1187400 ,  0.959999979    
     1187500 ,   1.00000000    
     1187600 ,  0.939999998    
     1187700 ,   1.00000000    
     1187800 ,   1.00000000    
     1187900 ,  0.980000019    
     1188000 ,  0.980000019    
     1188100 ,   1.00000000    
     1188200 ,  0.980000019    
     1188300 ,  0.740000010    
     1188400 ,   1.00000000    
     1188500 ,  0.980000019    
     1188600 ,   1.00000000    
     1188700 ,   1.00000000    
     1188800 ,  0.980000019    
     1188900 ,  0.980000019    
     1189000 ,  0.959999979    
     1189100 ,   1.00000000    
     1189200 ,  0.980000019    
     1189300 ,   1.00000000    
     1189400 ,  0.980000019    
     1189500 ,  0.980000019    
     1189600 ,   1.00000000    
     1189700 ,  0.860000014    
     1189800 ,   1.00000000    
     1189900 ,  0.980000019    
     1190000 ,   1.00000000    
     1190100 ,   1.00000000    
     1190200 ,  0.939999998    
     1190300 ,   1.00000000    
     1190400 ,  0.980000019    
     1190500 ,   1.00000000    
     1190600 ,   1.00000000    
     1190700 ,  0.980000019    
     1190800 ,   1.00000000    
     1190900 ,  0.980000019    
     1191000 ,  0.959999979    
     1191100 ,   1.00000000    
     1191200 ,  0.980000019    
     1191300 ,  0.920000017    
     1191400 ,  0.980000019    
     1191500 ,  0.980000019    
     1191600 ,  0.959999979    
     1191700 ,   1.00000000    
     1191800 ,  0.980000019    
     1191900 ,  0.939999998    
     1192000 ,  0.959999979    
     1192100 ,  0.959999979    
     1192200 ,   1.00000000    
     1192300 ,  0.980000019    
     1192400 ,  0.959999979    
     1192500 ,  0.939999998    
     1192600 ,  0.980000019    
     1192700 ,  0.959999979    
     1192800 ,   1.00000000    
     1192900 ,  0.959999979    
     1193000 ,  0.939999998    
     1193100 ,  0.980000019    
     1193200 ,  0.959999979    
     1193300 ,  0.980000019    
     1193400 ,   1.00000000    
     1193500 ,   1.00000000    
     1193600 ,  0.980000019    
     1193700 ,  0.920000017    
     1193800 ,  0.980000019    
     1193900 ,  0.939999998    
     1194000 ,  0.980000019    
     1194100 ,  0.959999979    
     1194200 ,  0.959999979    
     1194300 ,  0.959999979    
     1194400 ,  0.980000019    
     1194500 ,  0.920000017    
     1194600 ,  0.959999979    
     1194700 ,   1.00000000    
     1194800 ,   1.00000000    
     1194900 ,  0.980000019    
     1195000 ,  0.959999979    
     1195100 ,   1.00000000    
     1195200 ,   1.00000000    
     1195300 ,   1.00000000    
     1195400 ,   1.00000000    
     1195500 ,  0.939999998    
     1195600 ,  0.980000019    
     1195700 ,  0.920000017    
     1195800 ,  0.980000019    
     1195900 ,   1.00000000    
     1196000 ,  0.920000017    
     1196100 ,  0.980000019    
     1196200 ,  0.959999979    
     1196300 ,  0.980000019    
     1196400 ,  0.959999979    
     1196500 ,   1.00000000    
     1196600 ,   1.00000000    
     1196700 ,  0.980000019    
     1196800 ,   1.00000000    
     1196900 ,   1.00000000    
     1197000 ,  0.959999979    
     1197100 ,   1.00000000    
     1197200 ,  0.899999976    
     1197300 ,   1.00000000    
     1197400 ,  0.920000017    
     1197500 ,  0.939999998    
     1197600 ,   1.00000000    
     1197700 ,  0.920000017    
     1197800 ,  0.980000019    
     1197900 ,   1.00000000    
     1198000 ,  0.959999979    
     1198100 ,   1.00000000    
     1198200 ,  0.980000019    
     1198300 ,   1.00000000    
     1198400 ,  0.899999976    
     1198500 ,   1.00000000    
     1198600 ,  0.959999979    
     1198700 ,  0.939999998    
     1198800 ,  0.959999979    
     1198900 ,   1.00000000    
     1199000 ,  0.959999979    
     1199100 ,  0.959999979    
     1199200 ,   1.00000000    
     1199300 ,   1.00000000    
     1199400 ,   1.00000000    
     1199500 ,   1.00000000    
     1199600 ,  0.959999979    
     1199700 ,  0.980000019    
     1199800 ,  0.860000014    
     1199900 ,  0.980000019    
     1200000 ,  0.980000019    
     1200100 ,  0.980000019    
     1200200 ,  0.939999998    
     1200300 ,   1.00000000    
     1200400 ,   1.00000000    
     1200500 ,  0.939999998    
     1200600 ,  0.980000019    
     1200700 ,  0.980000019    
     1200800 ,   1.00000000    
     1200900 ,   1.00000000    
     1201000 ,   1.00000000    
     1201100 ,  0.959999979    
     1201200 ,  0.980000019    
     1201300 ,  0.980000019    
     1201400 ,  0.980000019    
     1201500 ,  0.980000019    
     1201600 ,  0.899999976    
     1201700 ,   1.00000000    
     1201800 ,  0.939999998    
     1201900 ,   1.00000000    
     1202000 ,  0.939999998    
     1202100 ,  0.959999979    
     1202200 ,  0.980000019    
     1202300 ,   1.00000000    
     1202400 ,  0.959999979    
     1202500 ,   1.00000000    
     1202600 ,   1.00000000    
     1202700 ,  0.959999979    
     1202800 ,  0.980000019    
     1202900 ,   1.00000000    
     1203000 ,   1.00000000    
     1203100 ,  0.980000019    
     1203200 ,   1.00000000    
     1203300 ,  0.980000019    
     1203400 ,  0.740000010    
     1203500 ,   1.00000000    
     1203600 ,  0.980000019    
     1203700 ,   1.00000000    
     1203800 ,   1.00000000    
     1203900 ,  0.939999998    
     1204000 ,  0.980000019    
     1204100 ,  0.980000019    
     1204200 ,  0.980000019    
     1204300 ,   1.00000000    
     1204400 ,   1.00000000    
     1204500 ,  0.959999979    
     1204600 ,   1.00000000    
     1204700 ,  0.980000019    
     1204800 ,  0.920000017    
     1204900 ,   1.00000000    
     1205000 ,  0.980000019    
     1205100 ,  0.980000019    
     1205200 ,  0.959999979    
     1205300 ,  0.980000019    
     1205400 ,  0.939999998    
     1205500 ,   1.00000000    
     1205600 ,  0.899999976    
     1205700 ,   1.00000000    
     1205800 ,   1.00000000    
     1205900 ,  0.959999979    
     1206000 ,   1.00000000    
     1206100 ,  0.959999979    
     1206200 ,  0.939999998    
     1206300 ,   1.00000000    
     1206400 ,  0.980000019    
     1206500 ,  0.980000019    
     1206600 ,   1.00000000    
     1206700 ,  0.920000017    
     1206800 ,  0.899999976    
     1206900 ,  0.899999976    
     1207000 ,  0.959999979    
     1207100 ,  0.980000019    
     1207200 ,   1.00000000    
     1207300 ,  0.980000019    
     1207400 ,  0.980000019    
     1207500 ,  0.980000019    
     1207600 ,   1.00000000    
     1207700 ,  0.959999979    
     1207800 ,  0.980000019    
     1207900 ,  0.980000019    
     1208000 ,  0.980000019    
     1208100 ,  0.959999979    
     1208200 ,   1.00000000    
     1208300 ,   1.00000000    
     1208400 ,  0.959999979    
     1208500 ,   1.00000000    
     1208600 ,  0.920000017    
     1208700 ,  0.980000019    
     1208800 ,  0.939999998    
     1208900 ,  0.939999998    
     1209000 ,   1.00000000    
     1209100 ,  0.980000019    
     1209200 ,   1.00000000    
     1209300 ,  0.980000019    
     1209400 ,  0.939999998    
     1209500 ,  0.980000019    
     1209600 ,   1.00000000    
     1209700 ,   1.00000000    
     1209800 ,  0.980000019    
     1209900 ,  0.959999979    
     1210000 ,   1.00000000    
     1210100 ,  0.920000017    
     1210200 ,   1.00000000    
     1210300 ,  0.980000019    
     1210400 ,  0.980000019    
     1210500 ,   1.00000000    
     1210600 ,  0.959999979    
     1210700 ,   1.00000000    
     1210800 ,  0.980000019    
     1210900 ,  0.980000019    
     1211000 ,  0.980000019    
     1211100 ,   1.00000000    
     1211200 ,   1.00000000    
     1211300 ,  0.920000017    
     1211400 ,  0.959999979    
     1211500 ,  0.939999998    
     1211600 ,   1.00000000    
     1211700 ,  0.939999998    
     1211800 ,  0.899999976    
     1211900 ,   1.00000000    
     1212000 ,   1.00000000    
     1212100 ,  0.980000019    
     1212200 ,  0.939999998    
     1212300 ,  0.899999976    
     1212400 ,  0.980000019    
     1212500 ,   1.00000000    
     1212600 ,  0.980000019    
     1212700 ,   1.00000000    
     1212800 ,  0.980000019    
     1212900 ,  0.980000019    
     1213000 ,  0.939999998    
     1213100 ,   1.00000000    
     1213200 ,  0.980000019    
     1213300 ,  0.980000019    
     1213400 ,  0.980000019    
     1213500 ,  0.980000019    
     1213600 ,  0.980000019    
     1213700 ,   1.00000000    
     1213800 ,  0.980000019    
     1213900 ,  0.980000019    
     1214000 ,   1.00000000    
     1214100 ,   1.00000000    
     1214200 ,   1.00000000    
     1214300 ,  0.939999998    
     1214400 ,  0.959999979    
     1214500 ,  0.939999998    
     1214600 ,  0.939999998    
     1214700 ,  0.959999979    
     1214800 ,  0.920000017    
     1214900 ,   1.00000000    
     1215000 ,  0.980000019    
     1215100 ,   1.00000000    
     1215200 ,  0.959999979    
     1215300 ,  0.980000019    
     1215400 ,  0.939999998    
     1215500 ,  0.959999979    
     1215600 ,  0.980000019    
     1215700 ,  0.980000019    
     1215800 ,  0.980000019    
     1215900 ,   1.00000000    
     1216000 ,  0.920000017    
     1216100 ,  0.980000019    
     1216200 ,  0.939999998    
     1216300 ,   1.00000000    
     1216400 ,  0.980000019    
     1216500 ,  0.980000019    
     1216600 ,  0.980000019    
     1216700 ,  0.980000019    
     1216800 ,  0.980000019    
     1216900 ,   1.00000000    
     1217000 ,  0.920000017    
     1217100 ,   1.00000000    
     1217200 ,  0.959999979    
     1217300 ,   1.00000000    
     1217400 ,  0.980000019    
     1217500 ,   1.00000000    
     1217600 ,  0.939999998    
     1217700 ,  0.980000019    
     1217800 ,   1.00000000    
     1217900 ,   1.00000000    
     1218000 ,  0.939999998    
     1218100 ,  0.939999998    
     1218200 ,   1.00000000    
     1218300 ,  0.980000019    
     1218400 ,  0.959999979    
     1218500 ,  0.980000019    
     1218600 ,  0.959999979    
     1218700 ,  0.980000019    
     1218800 ,  0.959999979    
     1218900 ,   1.00000000    
     1219000 ,   1.00000000    
     1219100 ,  0.959999979    
     1219200 ,  0.980000019    
     1219300 ,  0.959999979    
     1219400 ,  0.959999979    
     1219500 ,  0.980000019    
     1219600 ,   1.00000000    
     1219700 ,  0.980000019    
     1219800 ,   1.00000000    
     1219900 ,   1.00000000    
     1220000 ,   1.00000000    
     1220100 ,  0.980000019    
     1220200 ,  0.980000019    
     1220300 ,  0.899999976    
     1220400 ,  0.819999993    
     1220500 ,  0.959999979    
     1220600 ,  0.980000019    
     1220700 ,  0.920000017    
     1220800 ,  0.980000019    
     1220900 ,  0.980000019    
     1221000 ,  0.980000019    
     1221100 ,  0.839999974    
     1221200 ,   1.00000000    
     1221300 ,  0.959999979    
     1221400 ,  0.939999998    
     1221500 ,  0.959999979    
     1221600 ,  0.879999995    
     1221700 ,  0.980000019    
     1221800 ,   1.00000000    
     1221900 ,  0.959999979    
     1222000 ,  0.980000019    
     1222100 ,  0.920000017    
     1222200 ,  0.980000019    
     1222300 ,  0.980000019    
     1222400 ,  0.939999998    
     1222500 ,  0.959999979    
     1222600 ,  0.959999979    
     1222700 ,   1.00000000    
     1222800 ,   1.00000000    
     1222900 ,   1.00000000    
     1223000 ,  0.959999979    
     1223100 ,   1.00000000    
     1223200 ,  0.939999998    
     1223300 ,  0.920000017    
     1223400 ,  0.959999979    
     1223500 ,   1.00000000    
     1223600 ,  0.959999979    
     1223700 ,  0.980000019    
     1223800 ,  0.959999979    
     1223900 ,  0.980000019    
     1224000 ,  0.959999979    
     1224100 ,  0.939999998    
     1224200 ,  0.980000019    
     1224300 ,  0.959999979    
     1224400 ,  0.980000019    
     1224500 ,  0.939999998    
     1224600 ,   1.00000000    
     1224700 ,   1.00000000    
     1224800 ,  0.959999979    
     1224900 ,  0.939999998    
     1225000 ,  0.920000017    
     1225100 ,  0.939999998    
     1225200 ,  0.980000019    
     1225300 ,   1.00000000    
     1225400 ,   1.00000000    
     1225500 ,   1.00000000    
     1225600 ,   1.00000000    
     1225700 ,  0.959999979    
     1225800 ,   1.00000000    
     1225900 ,  0.980000019    
     1226000 ,  0.980000019    
     1226100 ,  0.959999979    
     1226200 ,   1.00000000    
     1226300 ,   1.00000000    
     1226400 ,   1.00000000    
     1226500 ,   1.00000000    
     1226600 ,   1.00000000    
     1226700 ,   1.00000000    
     1226800 ,  0.980000019    
     1226900 ,   1.00000000    
     1227000 ,   1.00000000    
     1227100 ,   1.00000000    
     1227200 ,  0.959999979    
     1227300 ,   1.00000000    
     1227400 ,   1.00000000    
     1227500 ,  0.959999979    
     1227600 ,  0.939999998    
     1227700 ,   1.00000000    
     1227800 ,   1.00000000    
     1227900 ,  0.980000019    
     1228000 ,  0.959999979    
     1228100 ,   1.00000000    
     1228200 ,  0.959999979    
     1228300 ,  0.980000019    
     1228400 ,  0.980000019    
     1228500 ,  0.959999979    
     1228600 ,   1.00000000    
     1228700 ,  0.980000019    
     1228800 ,  0.980000019    
     1228900 ,   1.00000000    
     1229000 ,  0.959999979    
     1229100 ,  0.939999998    
     1229200 ,  0.879999995    
     1229300 ,   1.00000000    
     1229400 ,   1.00000000    
     1229500 ,   1.00000000    
     1229600 ,   1.00000000    
     1229700 ,  0.939999998    
     1229800 ,  0.959999979    
     1229900 ,   1.00000000    
     1230000 ,  0.959999979    
     1230100 ,   1.00000000    
     1230200 ,  0.939999998    
     1230300 ,  0.980000019    
     1230400 ,  0.939999998    
     1230500 ,  0.959999979    
     1230600 ,   1.00000000    
     1230700 ,   1.00000000    
     1230800 ,  0.980000019    
     1230900 ,  0.980000019    
     1231000 ,  0.959999979    
     1231100 ,  0.959999979    
     1231200 ,  0.980000019    
     1231300 ,  0.939999998    
     1231400 ,  0.980000019    
     1231500 ,  0.980000019    
     1231600 ,  0.939999998    
     1231700 ,  0.939999998    
     1231800 ,   1.00000000    
     1231900 ,  0.939999998    
     1232000 ,  0.939999998    
     1232100 ,  0.959999979    
     1232200 ,   1.00000000    
     1232300 ,   1.00000000    
     1232400 ,   1.00000000    
     1232500 ,  0.939999998    
     1232600 ,  0.920000017    
     1232700 ,  0.980000019    
     1232800 ,  0.980000019    
     1232900 ,   1.00000000    
     1233000 ,  0.959999979    
     1233100 ,  0.980000019    
     1233200 ,   1.00000000    
     1233300 ,  0.959999979    
     1233400 ,   1.00000000    
     1233500 ,  0.980000019    
     1233600 ,  0.980000019    
     1233700 ,  0.980000019    
     1233800 ,  0.920000017    
     1233900 ,   1.00000000    
     1234000 ,  0.920000017    
     1234100 ,  0.980000019    
     1234200 ,   1.00000000    
     1234300 ,   1.00000000    
     1234400 ,   1.00000000    
     1234500 ,  0.959999979    
     1234600 ,  0.980000019    
     1234700 ,  0.959999979    
     1234800 ,  0.980000019    
     1234900 ,   1.00000000    
     1235000 ,   1.00000000    
     1235100 ,  0.980000019    
     1235200 ,   1.00000000    
     1235300 ,   1.00000000    
     1235400 ,  0.980000019    
     1235500 ,  0.920000017    
     1235600 ,  0.920000017    
     1235700 ,  0.939999998    
     1235800 ,  0.980000019    
     1235900 ,   1.00000000    
     1236000 ,  0.939999998    
     1236100 ,   1.00000000    
     1236200 ,   1.00000000    
     1236300 ,  0.980000019    
     1236400 ,  0.959999979    
     1236500 ,   1.00000000    
     1236600 ,   1.00000000    
     1236700 ,  0.980000019    
     1236800 ,  0.920000017    
     1236900 ,   1.00000000    
     1237000 ,   1.00000000    
     1237100 ,  0.980000019    
     1237200 ,   1.00000000    
     1237300 ,  0.959999979    
     1237400 ,   1.00000000    
     1237500 ,   1.00000000    
     1237600 ,  0.920000017    
     1237700 ,  0.980000019    
     1237800 ,  0.980000019    
     1237900 ,   1.00000000    
     1238000 ,  0.980000019    
     1238100 ,   1.00000000    
     1238200 ,  0.959999979    
     1238300 ,  0.939999998    
     1238400 ,  0.980000019    
     1238500 ,  0.959999979    
     1238600 ,  0.980000019    
     1238700 ,  0.959999979    
