 MCS, m
     3170000 , -0.980000019    
     3180000 , -0.959999979    
     3190000 ,  -1.00000000    
     3200000 , -0.920000017    
     3210000 , -0.939999998    
     3220000 ,  -1.00000000    
     3230000 , -0.959999979    
     3240000 ,  -1.00000000    
     3250000 ,  -1.00000000    
     3260000 , -0.959999979    
     3270000 , -0.959999979    
     3280000 , -0.920000017    
     3290000 ,  -1.00000000    
     3300000 , -0.980000019    
     3310000 ,  -1.00000000    
     3320000 ,  -1.00000000    
     3330000 ,  -1.00000000    
     3340000 , -0.980000019    
     3350000 , -0.980000019    
     3360000 , -0.980000019    
     3370000 , -0.939999998    
     3380000 , -0.980000019    
     3390000 ,  -1.00000000    
     3400000 , -0.980000019    
     3410000 , -0.980000019    
     3420000 ,  -1.00000000    
     3430000 , -0.959999979    
     3440000 , -0.920000017    
     3450000 , -0.939999998    
     3460000 , -0.980000019    
     3470000 , -0.959999979    
     3480000 ,  -1.00000000    
     3490000 , -0.959999979    
     3500000 ,  -1.00000000    
     3510000 , -0.959999979    
     3520000 , -0.959999979    
     3530000 , -0.959999979    
     3540000 , -0.980000019    
     3550000 , -0.980000019    
     3560000 , -0.920000017    
     3570000 ,  -1.00000000    
     3580000 , -0.980000019    
     3590000 , -0.980000019    
     3600000 , -0.939999998    
     3610000 , -0.939999998    
     3620000 , -0.980000019    
     3630000 ,  -1.00000000    
     3640000 , -0.939999998    
     3650000 , -0.939999998    
     3660000 ,  -1.00000000    
     3670000 ,  -1.00000000    
     3680000 , -0.980000019    
     3690000 , -0.959999979    
     3700000 , -0.980000019    
     3710000 ,  -1.00000000    
     3720000 , -0.980000019    
     3730000 , -0.980000019    
     3740000 , -0.959999979    
     3750000 ,  -1.00000000    
     3760000 , -0.959999979    
     3770000 ,  -1.00000000    
     3780000 ,  -1.00000000    
     3790000 , -0.920000017    
     3800000 , -0.980000019    
     3810000 ,  -1.00000000    
     3820000 , -0.899999976    
     3830000 , -0.980000019    
     3840000 , -0.980000019    
     3850000 , -0.959999979    
     3860000 , -0.980000019    
     3870000 , -0.899999976    
     3880000 , -0.959999979    
     3890000 , -0.959999979    
     3900000 , -0.920000017    
     3910000 , -0.959999979    
     3920000 ,  -1.00000000    
     3930000 , -0.980000019    
     3940000 , -0.980000019    
     3950000 ,   1.00000000    
     3960000 ,  0.939999998    
     3970000 ,  0.959999979    
     3980000 ,  0.959999979    
     3990000 ,  0.959999979    
     4000000 ,  0.959999979    
     4010000 ,  0.939999998    
     4020000 ,  0.939999998    
     4030000 ,  0.980000019    
     4040000 ,  0.899999976    
     4050000 ,   1.00000000    
     4060000 ,  0.980000019    
     4070000 ,   1.00000000    
     4080000 ,   1.00000000    
     4090000 ,  0.980000019    
     4100000 ,  0.980000019    
     4110000 ,  0.980000019    
     4120000 ,  0.920000017    
     4130000 ,   1.00000000    
     4140000 ,  0.980000019    
     4150000 ,   1.00000000    
     4160000 ,  0.920000017    
     4170000 ,  0.959999979    
     4180000 ,   1.00000000    
     4190000 ,  0.939999998    
     4200000 ,   1.00000000    
     4210000 ,   1.00000000    
     4220000 ,   1.00000000    
     4230000 ,   1.00000000    
     4240000 ,  0.980000019    
     4250000 ,  0.959999979    
     4260000 ,  0.980000019    
     4270000 ,  0.980000019    
     4280000 ,  0.980000019    
     4290000 ,   1.00000000    
     4300000 ,  0.980000019    
     4310000 ,  0.980000019    
     4320000 ,  0.980000019    
     4330000 ,   1.00000000    
     4340000 ,  0.920000017    
     4350000 ,  0.819999993    
     4360000 ,   1.00000000    
     4370000 ,  0.959999979    
     4380000 ,  0.959999979    
     4390000 ,  0.860000014    
     4400000 ,   1.00000000    
     4410000 ,  0.980000019    
     4420000 ,   1.00000000    
     4430000 ,  0.939999998    
     4440000 ,  0.899999976    
     4450000 ,  0.939999998    
     4460000 ,   1.00000000    
     4470000 ,  0.980000019    
     4480000 ,  0.980000019    
     4490000 ,  0.980000019    
     4500000 ,  0.980000019    
     4510000 ,  0.939999998    
     4520000 ,   1.00000000    
     4530000 ,   1.00000000    
     4540000 ,  0.899999976    
     4550000 ,   1.00000000    
     4560000 ,  0.980000019    
     4570000 ,   1.00000000    
     4580000 ,  0.980000019    
     4590000 , -0.980000019    
     4600000 ,  -1.00000000    
     4610000 , -0.939999998    
     4620000 , -0.819999993    
     4630000 ,  -1.00000000    
     4640000 , -0.980000019    
     4650000 ,  -1.00000000    
     4660000 , -0.920000017    
     4670000 , -0.920000017    
     4680000 , -0.980000019    
     4690000 , -0.920000017    
     4700000 , -0.980000019    
     4710000 , -0.939999998    
     4720000 , -0.920000017    
     4730000 ,  -1.00000000    
     4740000 , -0.959999979    
     4750000 , -0.980000019    
     4760000 , -0.980000019    
     4770000 , -0.980000019    
     4780000 ,  -1.00000000    
     4790000 , -0.980000019    
     4800000 , -0.980000019    
     4810000 , -0.959999979    
     4820000 ,  -1.00000000    
     4830000 , -0.899999976    
     4840000 , -0.959999979    
     4850000 ,  -1.00000000    
     4860000 ,  -1.00000000    
     4870000 , -0.980000019    
     4880000 ,  -1.00000000    
     4890000 ,  -1.00000000    
     4900000 ,  -1.00000000    
     4910000 , -0.980000019    
     4920000 ,  -1.00000000    
     4930000 ,  -1.00000000    
     4940000 ,  -1.00000000    
     4950000 , -0.939999998    
     4960000 ,  -1.00000000    
     4970000 , -0.959999979    
     4980000 , -0.939999998    
     4990000 ,  -1.00000000    
     5000000 , -0.939999998    
     5010000 , -0.959999979    
     5020000 ,  -1.00000000    
     5030000 , -0.920000017    
     5040000 , -0.939999998    
     5050000 ,  -1.00000000    
     5060000 , -0.939999998    
     5070000 , -0.959999979    
     5080000 , -0.980000019    
     5090000 , -0.959999979    
     5100000 , -0.980000019    
     5110000 ,  0.959999979    
     5120000 ,  0.959999979    
     5130000 ,  0.980000019    
     5140000 ,  0.920000017    
     5150000 ,  0.980000019    
     5160000 ,  0.920000017    
     5170000 ,  0.980000019    
     5180000 ,  0.959999979    
     5190000 ,  0.980000019    
     5200000 ,  0.980000019    
     5210000 ,  0.939999998    
     5220000 ,  0.959999979    
     5230000 ,   1.00000000    
     5240000 ,   1.00000000    
     5250000 ,   1.00000000    
     5260000 ,  0.959999979    
     5270000 ,  0.980000019    
     5280000 ,   1.00000000    
     5290000 ,   1.00000000    
     5300000 ,  0.959999979    
     5310000 ,  0.980000019    
     5320000 ,  0.980000019    
     5330000 ,  0.939999998    
     5340000 ,   1.00000000    
     5350000 ,   1.00000000    
     5360000 ,  0.959999979    
     5370000 ,  0.980000019    
     5380000 ,  -1.00000000    
     5390000 ,  -1.00000000    
     5400000 ,  -1.00000000    
     5410000 , -0.779999971    
     5420000 , -0.980000019    
     5430000 , -0.959999979    
     5440000 , -0.939999998    
     5450000 ,  -1.00000000    
     5460000 , -0.879999995    
     5470000 ,  -1.00000000    
     5480000 , -0.959999979    
     5490000 , -0.980000019    
     5500000 , -0.980000019    
     5510000 , -0.959999979    
     5520000 , -0.959999979    
     5530000 , -0.980000019    
     5540000 ,  -1.00000000    
     5550000 , -0.980000019    
     5560000 ,  -1.00000000    
     5570000 , -0.959999979    
     5580000 , -0.959999979    
     5590000 ,  -1.00000000    
     5600000 , -0.899999976    
     5610000 , -0.980000019    
     5620000 ,  -1.00000000    
     5630000 ,  -1.00000000    
     5640000 , -0.980000019    
     5650000 , -0.959999979    
     5660000 , -0.939999998    
     5670000 , -0.980000019    
     5680000 ,  -1.00000000    
     5690000 ,  -1.00000000    
     5700000 , -0.899999976    
     5710000 , -0.980000019    
     5720000 , -0.980000019    
     5730000 , -0.959999979    
     5740000 ,  -1.00000000    
     5750000 , -0.959999979    
     5760000 , -0.959999979    
     5770000 ,  -1.00000000    
     5780000 , -0.980000019    
     5790000 , -0.980000019    
     5800000 , -0.980000019    
     5810000 , -0.980000019    
     5820000 , -0.980000019    
     5830000 , -0.980000019    
     5840000 ,  -1.00000000    
     5850000 , -0.980000019    
     5860000 ,  -1.00000000    
     5870000 , -0.980000019    
     5880000 ,  -1.00000000    
     5890000 , -0.939999998    
     5900000 , -0.939999998    
     5910000 ,  -1.00000000    
     5920000 , -0.959999979    
     5930000 , -0.980000019    
     5940000 , -0.959999979    
     5950000 , -0.959999979    
     5960000 ,  -1.00000000    
     5970000 ,  -1.00000000    
     5980000 , -0.939999998    
     5990000 , -0.899999976    
     6000000 ,  -1.00000000    
     6010000 , -0.839999974    
     6020000 , -0.980000019    
     6030000 , -0.980000019    
     6040000 , -0.959999979    
     6050000 ,  -1.00000000    
     6060000 ,  -1.00000000    
     6070000 , -0.939999998    
     6080000 , -0.980000019    
     6090000 , -0.939999998    
     6100000 , -0.980000019    
     6110000 , -0.980000019    
     6120000 , -0.980000019    
     6130000 , -0.899999976    
     6140000 , -0.980000019    
     6150000 , -0.839999974    
     6160000 , -0.980000019    
     6170000 ,  -1.00000000    
     6180000 ,  -1.00000000    
     6190000 , -0.980000019    
     6200000 ,  -1.00000000    
     6210000 , -0.939999998    
     6220000 , -0.920000017    
     6230000 , -0.939999998    
     6240000 ,  -1.00000000    
     6250000 , -0.939999998    
     6260000 ,  -1.00000000    
     6270000 , -0.920000017    
     6280000 , -0.959999979    
     6290000 , -0.959999979    
     6300000 , -0.980000019    
     6310000 , -0.980000019    
     6320000 , -0.939999998    
     6330000 ,  -1.00000000    
     6340000 , -0.980000019    
     6350000 , -0.980000019    
